Date,High,Low,Open,Close,Volume,Adj Close
2019-06-07,84.55000305175781,82.91000366210938,84.0,82.95999908447266,1526700.0,81.34442901611328
2019-06-10,82.9000015258789,82.04000091552734,82.9000015258789,82.73999786376953,1000100.0,81.12871551513672
2019-06-11,82.9800033569336,81.44999694824219,82.73999786376953,82.0199966430664,1182300.0,80.4227294921875
2019-06-12,83.36000061035156,82.36000061035156,82.36000061035156,83.36000061035156,880500.0,81.73664093017578
2019-06-13,83.87999725341797,82.95999908447266,83.58999633789062,83.61000061035156,1240500.0,81.98177337646484
2019-06-14,84.66999816894531,83.75,83.79000091552734,84.30999755859375,1470400.0,82.66813659667969
2019-06-17,84.86000061035156,83.7300033569336,84.30999755859375,84.12999725341797,1581900.0,82.49164581298828
2019-06-18,84.73999786376953,83.6500015258789,84.5,84.25,1994100.0,82.60930633544922
2019-06-19,85.22000122070312,83.94000244140625,83.94000244140625,84.94000244140625,1703800.0,83.2858657836914
2019-06-20,85.66000366210938,84.62999725341797,85.11000061035156,85.38999938964844,1351300.0,83.72710418701172
2019-06-21,85.5999984741211,84.7699966430664,85.5,85.41999816894531,2695600.0,83.75652313232422
2019-06-24,85.69999694824219,84.83999633789062,85.08000183105469,85.26000213623047,1543100.0,83.59963989257812
2019-06-25,85.41999816894531,84.7300033569336,85.26000213623047,84.94000244140625,1600800.0,83.2858657836914
2019-06-26,84.88999938964844,83.2699966430664,84.86000061035156,83.33000183105469,3159200.0,81.70722961425781
2019-06-27,83.97000122070312,82.79000091552734,83.62000274658203,83.08000183105469,2286100.0,81.46209716796875
2019-06-28,83.87000274658203,82.87999725341797,83.06999969482422,83.37000274658203,2678400.0,81.74644470214844
2019-07-01,83.44000244140625,82.18000030517578,83.26000213623047,83.12999725341797,1673500.0,81.51111602783203
2019-07-02,84.30000305175781,83.2300033569336,83.4000015258789,84.25,1518300.0,82.60930633544922
2019-07-03,85.44000244140625,84.33000183105469,84.33000183105469,85.12999725341797,874400.0,83.47216796875
2019-07-05,85.13999938964844,83.43000030517578,84.52999877929688,85.0199966430664,990900.0,83.36431121826172
2019-07-08,85.55999755859375,84.76000213623047,85.19000244140625,85.29000091552734,1154100.0,83.62905883789062
2019-07-09,85.80999755859375,84.97000122070312,85.4000015258789,85.69999694824219,1475000.0,84.03106689453125
2019-07-10,86.41999816894531,85.41999816894531,85.94000244140625,86.12999725341797,1191700.0,84.45269775390625
2019-07-11,86.33000183105469,85.2300033569336,86.0,86.12000274658203,1329200.0,84.4428939819336
2019-07-12,86.16999816894531,85.18000030517578,86.16999816894531,85.47000122070312,1162000.0,83.80554962158203
2019-07-15,86.38999938964844,85.05000305175781,85.44999694824219,86.3499984741211,1453800.0,84.66841888427734
2019-07-16,86.36000061035156,85.55999755859375,86.11000061035156,86.13999938964844,1534400.0,84.4625015258789
2019-07-17,87.5999984741211,86.04000091552734,86.41999816894531,86.9000015258789,1669900.0,85.20770263671875
2019-07-18,87.9000015258789,86.33999633789062,86.94000244140625,87.8499984741211,1686300.0,86.13920593261719
2019-07-19,87.91000366210938,86.30000305175781,87.69000244140625,86.30999755859375,1959400.0,84.62918853759766
2019-07-22,86.88999938964844,85.80999755859375,86.69999694824219,86.27999877929688,2216400.0,84.59977722167969
2019-07-23,86.45999908447266,85.41999816894531,86.33000183105469,85.76000213623047,1821000.0,84.08990478515625
2019-07-24,86.16999816894531,85.06999969482422,85.98999786376953,85.80000305175781,1652100.0,84.12911987304688
2019-07-25,86.26000213623047,85.41999816894531,85.80000305175781,85.86000061035156,1649400.0,84.18795776367188
2019-07-26,86.80000305175781,85.83000183105469,85.9000015258789,86.66000366210938,1351200.0,84.97238159179688
2019-07-29,87.58000183105469,86.56999969482422,86.87000274658203,87.5,1538300.0,85.79601287841797
2019-07-30,87.93000030517578,86.23999786376953,87.51000213623047,86.66000366210938,1619500.0,84.97238159179688
2019-07-31,87.0999984741211,84.98999786376953,86.66999816894531,85.45999908447266,4115100.0,83.79573822021484
2019-08-01,87.58999633789062,85.16000366210938,85.4800033569336,87.18000030517578,1999600.0,85.48224639892578
2019-08-02,87.63999938964844,86.41000366210938,87.30000305175781,86.55999755859375,2173200.0,84.87432098388672
2019-08-05,88.62999725341797,85.87000274658203,86.61000061035156,87.02999877929688,2975800.0,85.33516693115234
2019-08-06,88.20999908447266,85.56999969482422,87.22000122070312,87.88999938964844,1902000.0,86.17841339111328
2019-08-07,88.68000030517578,86.43000030517578,87.76000213623047,88.25,1656300.0,86.53141021728516
2019-08-08,89.5,87.62999725341797,88.0199966430664,89.30000305175781,1281700.0,87.56096649169922
2019-08-09,90.16999816894531,89.16999816894531,89.66999816894531,89.87000274658203,1274300.0,88.11986541748047
